,state,district,market,commodity,variety,arrival_date,min_price,max_price,modal_price
0,Andaman and Nicobar,South Andaman,Port Blair,Amaranthus,Amaranthus,04/03/2019,6000,8000,7000
1,Andaman and Nicobar,South Andaman,Port Blair,Banana - Green,Banana - Green,04/03/2019,4500,5500,5000
2,Andaman and Nicobar,South Andaman,Port Blair,Bhindi(Ladies Finger),Bhindi,04/03/2019,6000,8000,7000
3,Andaman and Nicobar,South Andaman,Port Blair,Bitter gourd,Other,04/03/2019,6000,8000,7000
4,Andaman and Nicobar,South Andaman,Port Blair,Black pepper,Other,04/03/2019,110000,130000,120000
5,Andaman and Nicobar,South Andaman,Port Blair,Bottle gourd,Other,04/03/2019,3000,4000,3500
6,Andaman and Nicobar,South Andaman,Port Blair,Brinjal,Other,04/03/2019,7000,8000,7500
7,Andaman and Nicobar,South Andaman,Port Blair,Cabbage,Other,04/03/2019,6000,7000,6500
8,Andaman and Nicobar,South Andaman,Port Blair,Carrot,Other,04/03/2019,9000,11000,10000
9,Andaman and Nicobar,South Andaman,Port Blair,Cauliflower,Other,04/03/2019,10000,12000,11000
10,Andaman and Nicobar,South Andaman,Port Blair,Cluster beans,Cluster Beans,04/03/2019,8000,10000,9000
11,Andaman and Nicobar,South Andaman,Port Blair,Coconut,Big,04/03/2019,5400,6000,5600
12,Andaman and Nicobar,South Andaman,Port Blair,Colacasia,Other,04/03/2019,5000,7000,6000
13,Andaman and Nicobar,South Andaman,Port Blair,Onion,Other,04/03/2019,2000,3500,3000
14,Andaman and Nicobar,South Andaman,Port Blair,Potato,Other,04/03/2019,2000,3500,3000
15,Andhra Pradesh,Chittor,Kalikiri,Tomato,Local,04/03/2019,400,960,620
16,Andhra Pradesh,Chittor,Mulakalacheruvu,Tomato,Local,04/03/2019,200,500,300
17,Andhra Pradesh,Chittor,Vayalapadu,Tomato,Local,04/03/2019,400,1120,760
18,Andhra Pradesh,Kurnool,Banaganapalli,Bengal Gram(Gram)(Whole),Desi (Whole),04/03/2019,4500,4700,4600
19,Andhra Pradesh,Kurnool,Banaganapalli,Jowar(Sorghum),Jowar ( White),04/03/2019,1800,1950,1900
20,Andhra Pradesh,Kurnool,Banaganapalli,Paddy(Dhan)(Common),Sona Mahsuri,04/03/2019,1900,2000,1950
21,Andhra Pradesh,West Godavari,Attili,Paddy(Dhan)(Common),Paddy,04/03/2019,1750,1770,1760
22,Assam,Cachar,Cachar,Lentil (Masur)(Whole),Masur Dal,04/03/2019,5200,7200,7000
23,Assam,Cachar,Cachar,Rice,Common,04/03/2019,2200,2500,2400
24,Assam,Cachar,Cachar,Rice,Fine,04/03/2019,2500,3000,2800
25,Assam,Darrang,Kharupetia,Bitter gourd,Bitter Gourd,04/03/2019,6000,6500,6400
26,Assam,Darrang,Kharupetia,Bottle gourd,Bottle Gourd,04/03/2019,800,900,850
27,Assam,Darrang,Kharupetia,Brinjal,Round,04/03/2019,800,900,850
28,Assam,Darrang,Kharupetia,Cabbage,Cabbage,04/03/2019,300,400,350
29,Assam,Darrang,Kharupetia,Carrot,Carrot,04/03/2019,1000,1100,1050
30,Assam,Darrang,Kharupetia,Cauliflower,Local,04/03/2019,1400,1500,1450
31,Assam,Darrang,Kharupetia,Cluster beans,Cluster Beans,04/03/2019,4000,4200,4100
32,Assam,Darrang,Kharupetia,Cucumbar(Kheera),Cucumbar,04/03/2019,1500,1600,1550
33,Assam,Darrang,Kharupetia,Field Pea,Field Pea,04/03/2019,2800,3000,2900
34,Assam,Darrang,Kharupetia,French Beans (Frasbean),French Beans (Frasbean),04/03/2019,2200,2300,2250
35,Assam,Darrang,Kharupetia,Green Chilli,Green Chilly,04/03/2019,3500,3700,3600
36,Assam,Darrang,Kharupetia,Knool Khol,Knool Khol,04/03/2019,900,1000,950
37,Assam,Darrang,Kharupetia,Potato,Badshah,04/03/2019,600,700,650
38,Assam,Darrang,Kharupetia,Pumpkin,Pumpkin,04/03/2019,600,700,650
39,Assam,Darrang,Kharupetia,Raddish,Raddish,04/03/2019,800,900,850
40,Assam,Darrang,Kharupetia,Tomato,Hybrid,04/03/2019,1100,1200,1150
41,Assam,Dhubri,Gauripur,Black Gram (Urd Beans)(Whole),Black Gram (Whole),04/03/2019,4300,4425,4400
42,Assam,Dhubri,Gauripur,Green Gram (Moong)(Whole),Green (Whole),04/03/2019,6300,6640,6400
43,Assam,Dhubri,Gauripur,Jute,TD-5,04/03/2019,2700,3700,2800
44,Assam,Dhubri,Gauripur,Maida Atta,Maida Atta,04/03/2019,2260,2550,2370
45,Assam,Dhubri,Gauripur,Mustard,Mustard,04/03/2019,2300,2550,2400
46,Assam,Dhubri,Gauripur,Rice,Fine,04/03/2019,3500,5000,4500
47,Assam,Dhubri,Gauripur,Rice,Medium,04/03/2019,1800,3000,2500
48,Assam,Dhubri,Gauripur,Wheat Atta,Wheat Atta,04/03/2019,2200,2400,2300
49,Assam,Jorhat,Jorhat,Garlic,Garlic,04/03/2019,3500,6000,5000
50,Assam,Jorhat,Jorhat,Green Gram (Moong)(Whole),Green (Whole),04/03/2019,6200,6800,6600
51,Assam,Jorhat,Jorhat,Masur Dal,Masur Dal,04/03/2019,5200,6600,6200
52,Assam,Jorhat,Jorhat,Onion,Onion,04/03/2019,1150,1250,1200
53,Assam,Jorhat,Jorhat,Potato,Potato,04/03/2019,500,580,550
54,Assam,Jorhat,Jorhat,Rice,Common,04/03/2019,2500,7000,3200
55,Assam,Jorhat,Jorhat,Wheat Atta,Wheat Atta,04/03/2019,2600,3200,2800
56,Assam,Kamrup,Pamohi(Garchuk),Bitter gourd,Bitter Gourd,04/03/2019,5000,6000,5500
57,Assam,Kamrup,Pamohi(Garchuk),Brinjal,Brinjal,04/03/2019,1200,1400,1300
58,Assam,Kamrup,Pamohi(Garchuk),Cabbage,Cabbage,04/03/2019,300,600,500
59,Assam,Kamrup,Pamohi(Garchuk),Carrot,Carrot,04/03/2019,700,1200,1000
60,Assam,Kamrup,Pamohi(Garchuk),Cauliflower,Cauliflower,04/03/2019,1800,2000,1900
61,Assam,Kamrup,Pamohi(Garchuk),Cucumbar(Kheera),Cucumbar,04/03/2019,1600,2200,2000
62,Assam,Kamrup,Pamohi(Garchuk),Garlic,Garlic,04/03/2019,4000,5000,4500
63,Assam,Kamrup,Pamohi(Garchuk),Green Chilli,Green Chilly,04/03/2019,1500,3000,1600
64,Assam,Kamrup,Pamohi(Garchuk),Onion,Onion,04/03/2019,950,1150,1100
65,Assam,Kamrup,Pamohi(Garchuk),Potato,Potato,04/03/2019,600,750,700
66,Assam,Kamrup,Pamohi(Garchuk),Pumpkin,Pumpkin,04/03/2019,800,1000,900
67,Assam,Kamrup,Pamohi(Garchuk),Raddish,Raddish,04/03/2019,1000,1200,1100
68,Assam,Kamrup,Pamohi(Garchuk),Ridgeguard(Tori),Ridgeguard(Tori),04/03/2019,4000,4200,4100
69,Assam,Kamrup,Pamohi(Garchuk),Tomato,Tomato,04/03/2019,1400,1500,1450
70,Assam,Sonitpur,Dhekiajuli,Arecanut(Betelnut/Supari),Raw,04/03/2019,2000,2200,2200
71,Assam,Sonitpur,Dhekiajuli,Arhar (Tur/Red Gram)(Whole),Other,04/03/2019,5700,5850,5850
72,Assam,Sonitpur,Dhekiajuli,Brinjal,Other,04/03/2019,700,750,750
73,Assam,Sonitpur,Dhekiajuli,Cabbage,Other,04/03/2019,650,700,700
74,Assam,Sonitpur,Dhekiajuli,Green Chilli,Green Chilly,04/03/2019,1800,2000,2000
75,Assam,Sonitpur,Dhekiajuli,Jute,TD-5,04/03/2019,3600,3900,3900
76,Assam,Sonitpur,Dhekiajuli,Maize,Other,04/03/2019,1700,1800,1800
77,Assam,Sonitpur,Dhekiajuli,Mustard,Other,04/03/2019,4000,4100,4100
78,Assam,Sonitpur,Dhekiajuli,Rice,Common,04/03/2019,2200,2500,2400
79,Assam,Sonitpur,Dhekiajuli,Rice,Fine,04/03/2019,2700,2900,2800
80,Chattisgarh,Bastar,Jagdalpur,Dry Chillies,Dry,04/03/2019,4000,4410,4200
81,Chattisgarh,Kanker,Charama,Paddy(Dhan)(Common),Other,04/03/2019,1500,1500,1500
82,Chattisgarh,Kanker,Lakhanpuri,Paddy(Dhan)(Common),Other,04/03/2019,1500,1500,1500
83,Chattisgarh,Kanker,Narharpur,Paddy(Dhan)(Common),Other,04/03/2019,1500,1500,1500
84,Chattisgarh,Surajpur,Pratappur,Groundnut,Other,04/03/2019,4900,4900,4900
85,Goa,North Goa,Sanquelim,Arecanut(Betelnut/Supari),Red,04/03/2019,19000,20000,19500
86,Goa,North Goa,Sanquelim,Arecanut(Betelnut/Supari),Supari,04/03/2019,21500,23000,22250
87,Goa,North Goa,Sanquelim,Arecanut(Betelnut/Supari),White,04/03/2019,20000,21000,20500
88,Gujarat,Amreli,Damnagar,Bhindi(Ladies Finger),Bhindi,04/03/2019,1450,1650,1550
89,Gujarat,Amreli,Damnagar,Brinjal,Other,04/03/2019,1000,1200,1100
90,Gujarat,Amreli,Damnagar,Capsicum,Capsicum,04/03/2019,1200,1400,1300
91,Gujarat,Amreli,Damnagar,Guar,Gwar,04/03/2019,1500,1700,1600
92,Gujarat,Amreli,Damnagar,Lemon,Lemon,04/03/2019,1200,1400,1300
93,Gujarat,Anand,Khambhat(Grain Market),Bajra(Pearl Millet/Cumbu),Other,04/03/2019,2040,2120,2080
94,Gujarat,Anand,Umreth,Bajra(Pearl Millet/Cumbu),Deshi,04/03/2019,1950,2025,2015
95,Gujarat,Anand,Umreth,Castor Seed,Castor seed,04/03/2019,4800,4950,4870
96,Gujarat,Bharuch,Ankleshwar,Bhindi(Ladies Finger),Bhindi,04/03/2019,2750,3650,3425
97,Gujarat,Bharuch,Ankleshwar,Bottle gourd,Bottle Gourd,04/03/2019,1400,2100,1850
98,Gujarat,Bharuch,Ankleshwar,Brinjal,Round,04/03/2019,425,875,650
99,Gujarat,Bharuch,Ankleshwar,Cabbage,Cabbage,04/03/2019,750,1000,925
100,Gujarat,Bharuch,Ankleshwar,Capsicum,Capsicum,04/03/2019,2150,3000,2600
101,Gujarat,Bharuch,Ankleshwar,Carrot,Carrot,04/03/2019,650,875,825
102,Gujarat,Bharuch,Ankleshwar,Cauliflower,Local,04/03/2019,650,1500,1100
103,Gujarat,Bharuch,Ankleshwar,Coriander(Leaves),Coriander,04/03/2019,550,1000,825
104,Gujarat,Bharuch,Ankleshwar,Cowpea(Veg),Cowpea (Veg),04/03/2019,2750,3650,3425
105,Gujarat,Bharuch,Ankleshwar,Cucumbar(Kheera),Cucumbar,04/03/2019,1500,2400,2175
106,Gujarat,Bharuch,Ankleshwar,Drumstick,Drumstick,04/03/2019,2800,3700,3475
107,Gujarat,Bharuch,Ankleshwar,Elephant Yam (Suran),Elephant Yam (Suran),04/03/2019,2150,3000,2825
108,Gujarat,Bharuch,Ankleshwar,Ginger(Green),Green Ginger,04/03/2019,5450,6350,6100
109,Gujarat,Bharuch,Ankleshwar,Green Chilli,Green Chilly,04/03/2019,2600,3300,3000
110,Gujarat,Bharuch,Ankleshwar,Indian Beans (Seam),Indian Beans (Seam),04/03/2019,1000,1700,1450
111,Gujarat,Bharuch,Ankleshwar,Lemon,Lemon,04/03/2019,3250,3950,3700
112,Gujarat,Bharuch,Ankleshwar,Methi(Leaves),Methi,04/03/2019,600,1000,825
113,Gujarat,Bharuch,Ankleshwar,Onion Green,Onion Green,04/03/2019,1000,1400,1225
114,Gujarat,Bharuch,Ankleshwar,Peas cod,Peas cod,04/03/2019,1100,1500,1325
115,Gujarat,Bharuch,Ankleshwar,Pegeon Pea (Arhar Fali),Pigeon Pea (Arhar Fali),04/03/2019,2750,3650,3475
116,Gujarat,Bharuch,Ankleshwar,Sponge gourd,Sponge gourd,04/03/2019,1325,1725,1500
117,Gujarat,Bharuch,Ankleshwar,Surat Beans (Papadi),Surat Beans (Papadi),04/03/2019,2225,2625,2450
118,Gujarat,Bharuch,Ankleshwar,Sweet Potato,Sweet Potato,04/03/2019,2225,3125,2900
119,Gujarat,Bharuch,Ankleshwar,Tinda,Tinda,04/03/2019,2750,3450,3150
120,Gujarat,Bharuch,Ankleshwar,Tomato,Tomato,04/03/2019,750,1650,1425
121,Gujarat,Kachchh,Bachau,Guar Seed(Cluster Beans Seed),Whole,04/03/2019,4000,4025,4010
122,Gujarat,Kheda,Nadiyad(Chaklasi),Potato,Potato,04/03/2019,600,800,700
123,Gujarat,Kheda,Nadiyad(Chaklasi),Sweet Potato,Sweet Potato,04/03/2019,1250,1650,1450
124,Gujarat,Panchmahals,Gogamba,Arhar (Tur/Red Gram)(Whole),Other,04/03/2019,4800,4900,4850
125,Gujarat,Panchmahals,Gogamba,Cotton,Other,04/03/2019,4500,4600,4550
126,Gujarat,Panchmahals,Gogamba,Maize,Deshi White,04/03/2019,1850,1950,1900
127,Gujarat,Panchmahals,Gogamba,Paddy(Dhan)(Common),G. R. 11,04/03/2019,1500,1550,1525
128,Gujarat,Panchmahals,Gogamba,Wheat,Other,04/03/2019,1850,1950,1900
129,Gujarat,Panchmahals,Gogamba(Similiya),Bajra(Pearl Millet/Cumbu),Other,04/03/2019,1750,1850,1800
130,Gujarat,Panchmahals,Gogamba(Similiya),Maize,Deshi White,04/03/2019,1800,1900,1850
131,Gujarat,Panchmahals,Gogamba(Similiya),Paddy(Dhan)(Common),Other,04/03/2019,1400,1450,1425
132,Gujarat,Surat,Bardoli(Katod),Brinjal,Other,04/03/2019,600,1400,1150
133,Gujarat,Surat,Bardoli(Katod),Cabbage,Other,04/03/2019,700,1250,1100
134,Gujarat,Surat,Bardoli(Katod),Tomato,Other,04/03/2019,700,1600,1300
135,Gujarat,Surat,Mandvi,Bhindi(Ladies Finger),Other,04/03/2019,3755,3755,3755
136,Gujarat,Surat,Mandvi,Brinjal,Other,04/03/2019,600,1765,1182
137,Gujarat,Surat,Mandvi,Cowpea(Veg),Other,04/03/2019,1900,3955,2927
138,Gujarat,Surat,Mandvi,Paddy(Dhan)(Common),Other,04/03/2019,1450,1500,1475
139,Gujarat,Surat,Mandvi,Pegeon Pea (Arhar Fali),Other,04/03/2019,2010,4000,3005
140,Gujarat,Surat,Mandvi,Surat Beans (Papadi),Other,04/03/2019,2300,3995,3147
141,Gujarat,Surat,Mandvi,Tomato,Other,04/03/2019,670,2105,1387
142,Gujarat,Surat,S.Mandvi,Bhindi(Ladies Finger),Other,04/03/2019,3755,3755,3755
143,Gujarat,Surat,S.Mandvi,Brinjal,Other,04/03/2019,600,1765,1182
144,Gujarat,Surat,S.Mandvi,Cowpea(Veg),Other,04/03/2019,1900,3955,2927
145,Gujarat,Surat,S.Mandvi,Paddy(Dhan)(Common),Other,04/03/2019,1450,1500,1475
146,Gujarat,Surat,S.Mandvi,Pegeon Pea (Arhar Fali),Other,04/03/2019,2010,4000,3005
147,Gujarat,Surat,S.Mandvi,Surat Beans (Papadi),Other,04/03/2019,2300,3995,3147
148,Gujarat,Surat,S.Mandvi,Tomato,Other,04/03/2019,670,2105,1387
149,Gujarat,Surat,Vyra,Bitter gourd,Bitter Gourd,04/03/2019,4800,5250,5025
150,Gujarat,Surat,Vyra,Bottle gourd,Other,04/03/2019,800,1300,1050
151,Gujarat,Surat,Vyra,Brinjal,Brinjal,04/03/2019,500,800,650
152,Gujarat,Surat,Vyra,Cabbage,Other,04/03/2019,800,1100,950
153,Gujarat,Surat,Vyra,Cauliflower,Other,04/03/2019,2000,2500,2250
154,Gujarat,Surat,Vyra,Cucumbar(Kheera),Other,04/03/2019,2250,2750,2500
155,Gujarat,Surat,Vyra,Gram Raw(Chholia),Other,04/03/2019,1750,2250,2000
156,Gujarat,Surat,Vyra,Guar,Other,04/03/2019,4500,6000,5200
157,Gujarat,Surat,Vyra,Little gourd (Kundru),Other,04/03/2019,3250,3500,3350
158,Gujarat,Surat,Vyra,Paddy(Dhan)(Common),Sabnam,04/03/2019,1665,1730,1697
159,Gujarat,Surat,Vyra,Pegeon Pea (Arhar Fali),Other,04/03/2019,2750,3000,2850
160,Gujarat,Surat,Vyra,Ridgeguard(Tori),Other,04/03/2019,2500,3000,2750
161,Gujarat,Surat,Vyra,Round gourd,Other,04/03/2019,1300,1500,1400
162,Gujarat,Surat,Vyra,Tomato,Other,04/03/2019,1100,1500,1300
163,Gujarat,Vadodara(Baroda),Bodeli,Cotton,Shanker 6 (B) 30mm FIne,04/03/2019,5301,5520,5400
164,Gujarat,Vadodara(Baroda),Bodeli(Hadod),Cotton,Shanker 6 (B) 30mm FIne,04/03/2019,5301,5514,5400
165,Gujarat,Vadodara(Baroda),Bodeli(Kalediya),Cotton,Shanker 6 (B) 30mm FIne,04/03/2019,5301,5517,5400
166,Gujarat,Vadodara(Baroda),Bodeli(Modasar),Cotton,Shanker 6 (B) 30mm FIne,04/03/2019,5301,5519,5400
167,Gujarat,Vadodara(Baroda),Padra,Bhindi(Ladies Finger),Other,04/03/2019,3500,4000,3800
168,Gujarat,Vadodara(Baroda),Padra,Bitter gourd,Other,04/03/2019,3500,4000,3800
169,Gujarat,Vadodara(Baroda),Padra,Bottle gourd,Other,04/03/2019,1500,2000,1750
170,Gujarat,Vadodara(Baroda),Padra,Brinjal,Other,04/03/2019,400,1000,750
171,Gujarat,Vadodara(Baroda),Padra,Carrot,Other,04/03/2019,750,1000,850
172,Gujarat,Vadodara(Baroda),Padra,Cauliflower,Other,04/03/2019,1000,1300,1250
173,Gujarat,Vadodara(Baroda),Padra,Coriander(Leaves),Other,04/03/2019,2500,3500,3000
174,Gujarat,Vadodara(Baroda),Padra,Cowpea(Veg),Other,04/03/2019,3000,3500,3300
175,Gujarat,Vadodara(Baroda),Padra,Cucumbar(Kheera),Other,04/03/2019,1250,2500,1750
176,Gujarat,Vadodara(Baroda),Padra,Drumstick,Other,04/03/2019,1250,1750,1400
177,Gujarat,Vadodara(Baroda),Padra,Elephant Yam (Suran),Other,04/03/2019,1500,1750,1650
178,Gujarat,Vadodara(Baroda),Padra,Ginger(Green),Other,04/03/2019,6000,6500,6300
179,Gujarat,Vadodara(Baroda),Padra,Green Chilli,Green Chilly,04/03/2019,2750,3500,3000
180,Gujarat,Vadodara(Baroda),Padra,Indian Beans (Seam),Other,04/03/2019,2000,2250,2100
181,Gujarat,Vadodara(Baroda),Padra,Leafy Vegetable,Leafy Vegetables,04/03/2019,500,1000,750
182,Gujarat,Vadodara(Baroda),Padra,Lemon,Other,04/03/2019,3500,5000,4150
183,Gujarat,Vadodara(Baroda),Padra,Methi(Leaves),Other,04/03/2019,700,1000,850
184,Gujarat,Vadodara(Baroda),Padra,Mint(Pudina),Other,04/03/2019,1000,1500,1300
185,Gujarat,Vadodara(Baroda),Padra,Onion,Other,04/03/2019,500,700,600
186,Gujarat,Vadodara(Baroda),Padra,Papaya (Raw),Other,04/03/2019,700,1000,850
187,Gujarat,Vadodara(Baroda),Padra,Peas cod,Other,04/03/2019,1500,1750,1600
188,Gujarat,Vadodara(Baroda),Padra,Pegeon Pea (Arhar Fali),Other,04/03/2019,2500,3500,3000
189,Gujarat,Vadodara(Baroda),Padra,Potato,Other,04/03/2019,600,750,700
190,Gujarat,Vadodara(Baroda),Padra,Pumpkin,Other,04/03/2019,500,2000,950
191,Gujarat,Vadodara(Baroda),Padra,Raddish,Other,04/03/2019,800,1000,850
192,Gujarat,Vadodara(Baroda),Padra,Spinach,Other,04/03/2019,450,500,475
193,Gujarat,Vadodara(Baroda),Padra,Sponge gourd,Other,04/03/2019,1750,2250,1950
194,Gujarat,Vadodara(Baroda),Padra,Surat Beans (Papadi),Other,04/03/2019,2000,3000,2500
195,Gujarat,Vadodara(Baroda),Padra,Sweet Potato,Other,04/03/2019,1500,2000,1700
196,Gujarat,Vadodara(Baroda),Padra,Tomato,Other,04/03/2019,1200,1500,1350
197,Gujarat,Valsad,Chikli(Khorgam),Bitter gourd,Other,04/03/2019,5500,6250,5875
198,Gujarat,Valsad,Chikli(Khorgam),Bottle gourd,Other,04/03/2019,1250,1500,1375
199,Gujarat,Valsad,Chikli(Khorgam),Pointed gourd (Parval),Other,04/03/2019,5000,5500,5250
200,Gujarat,Valsad,Chikli(Khorgam),Tinda,Other,04/03/2019,2750,3000,2875
201,Haryana,Ambala,Shahzadpur,Banana,Other,04/03/2019,3000,3000,3000
202,Haryana,Ambala,Shahzadpur,Ber(Zizyphus/Borehannu),Ber(Zizyphus),04/03/2019,2000,4000,3000
203,Haryana,Ambala,Shahzadpur,Carrot,Carrot,04/03/2019,700,700,700
204,Haryana,Ambala,Shahzadpur,Coriander(Leaves),Coriander,04/03/2019,1000,1805,1805
205,Haryana,Ambala,Shahzadpur,Garlic,Desi,04/03/2019,3000,3000,3000
206,Haryana,Ambala,Shahzadpur,Ginger(Green),Green Ginger,04/03/2019,8000,8000,8000
207,Haryana,Ambala,Shahzadpur,Grapes,Green,04/03/2019,4000,4000,4000
208,Haryana,Ambala,Shahzadpur,Green Chilli,Green Chilly,04/03/2019,4500,5200,5000
209,Haryana,Ambala,Shahzadpur,Kinnow,Other,04/03/2019,1200,2000,1500
210,Haryana,Ambala,Shahzadpur,Leafy Vegetable,Leafy Vegetables,04/03/2019,1000,1000,1000
211,Haryana,Ambala,Shahzadpur,Methi(Leaves),Methi,04/03/2019,1200,1500,1410
212,Haryana,Ambala,Shahzadpur,Peas Wet,Peas Wet,04/03/2019,1000,1400,1200
213,Haryana,Ambala,Shahzadpur,Potato,Local,04/03/2019,325,350,325
214,Haryana,Ambala,Shahzadpur,Raddish,Raddish,04/03/2019,500,600,600
215,Haryana,Ambala,Shahzadpur,Spinach,Spinach,04/03/2019,600,715,715
216,Haryana,Faridabad,Faridabad,Apple,Other,04/03/2019,4000,6000,5000
217,Haryana,Faridabad,Faridabad,Cabbage,Other,04/03/2019,400,500,450
218,Haryana,Faridabad,Faridabad,Carrot,Other,04/03/2019,400,500,450
219,Haryana,Faridabad,Faridabad,Cauliflower,Cauliflower,04/03/2019,1500,2500,2000
220,Haryana,Faridabad,Faridabad,Grapes,Other,04/03/2019,3000,5000,4000
221,Haryana,Faridabad,Faridabad,Green Chilli,Other,04/03/2019,2800,3000,2900
222,Haryana,Faridabad,Faridabad,Kinnow,Kinnow,04/03/2019,1000,1500,1250
223,Haryana,Faridabad,Faridabad,Orange,Other,04/03/2019,1500,2500,2000
224,Haryana,Faridabad,Faridabad,Peas Wet,Other,04/03/2019,800,1000,900
225,Haryana,Faridabad,Faridabad,Pomegranate,Other,04/03/2019,3000,6000,4500
226,Haryana,Faridabad,Faridabad,Potato,Other,04/03/2019,500,600,550
227,Haryana,Faridabad,Faridabad,Raddish,Other,04/03/2019,800,1000,900
228,Haryana,Faridabad,Faridabad,Tomato,Other,04/03/2019,1500,2000,1750
229,Haryana,Gurgaon,Pataudi,Banana,Other,04/03/2019,3000,3000,3000
230,Haryana,Gurgaon,Pataudi,Bottle gourd,Other,04/03/2019,2700,2700,2700
231,Haryana,Gurgaon,Pataudi,Cabbage,Other,04/03/2019,500,600,550
232,Haryana,Gurgaon,Pataudi,Carrot,Other,04/03/2019,300,500,400
233,Haryana,Gurgaon,Pataudi,Cauliflower,Other,04/03/2019,1400,1500,1450
234,Haryana,Gurgaon,Pataudi,Cucumbar(Kheera),Other,04/03/2019,1400,1400,1400
235,Haryana,Gurgaon,Pataudi,Grapes,Other,04/03/2019,3000,4000,3500
236,Haryana,Gurgaon,Pataudi,Onion,Other,04/03/2019,800,1200,1000
237,Haryana,Gurgaon,Pataudi,Orange,Other,04/03/2019,1400,3000,2200
238,Haryana,Gurgaon,Pataudi,Papaya,Other,04/03/2019,1500,1800,1650
239,Haryana,Gurgaon,Pataudi,Peas Wet,Other,04/03/2019,1000,2000,1500
240,Haryana,Gurgaon,Pataudi,Pomegranate,Other,04/03/2019,3500,5000,4250
241,Haryana,Gurgaon,Pataudi,Potato,Other,04/03/2019,600,700,650
242,Haryana,Gurgaon,Pataudi,Raddish,Other,04/03/2019,500,1000,750
243,Haryana,Gurgaon,Pataudi,Spinach,Other,04/03/2019,500,1000,750
244,Haryana,Gurgaon,Pataudi,Tinda,Other,04/03/2019,1500,1600,1550
245,Haryana,Gurgaon,Pataudi,Tomato,Other,04/03/2019,1200,1800,1500
246,Haryana,Kurukshetra,Pipli,Potato,Badshah,04/03/2019,100,400,296
247,Haryana,Mewat,Taura,Apple,Other,04/03/2019,8000,8000,8000
248,Haryana,Mewat,Taura,Banana,Other,04/03/2019,2000,2000,2000
249,Haryana,Mewat,Taura,Ber(Zizyphus/Borehannu),Other,04/03/2019,1200,1300,1300
250,Haryana,Mewat,Taura,Bhindi(Ladies Finger),Bhindi,04/03/2019,6000,6000,6000
251,Haryana,Mewat,Taura,Carrot,Carrot,04/03/2019,600,700,700
252,Haryana,Mewat,Taura,Chikoos(Sapota),Other,04/03/2019,3000,3500,3500
253,Haryana,Mewat,Taura,Cucumbar(Kheera),Other,04/03/2019,3000,3000,3000
254,Haryana,Mewat,Taura,Ginger(Green),Other,04/03/2019,9000,9000,9000
255,Haryana,Mewat,Taura,Grapes,Other,04/03/2019,3000,3000,3000
256,Haryana,Mewat,Taura,Kinnow,Other,04/03/2019,1500,1500,1500
257,Haryana,Mewat,Taura,Orange,Other,04/03/2019,3000,3000,3000
258,Haryana,Mewat,Taura,Pomegranate,Other,04/03/2019,5000,5000,5000
259,Haryana,Mewat,Taura,Potato,Potato,04/03/2019,700,700,700
260,Haryana,Mewat,Taura,Raddish,Other,04/03/2019,800,800,800
261,Haryana,Mewat,Taura,Tomato,Tomato,04/03/2019,1500,1500,1500
262,Haryana,Panipat,Madlauda,Cauliflower,Cauliflower,04/03/2019,800,800,800
263,Haryana,Panipat,Madlauda,Onion,Other,04/03/2019,1500,1500,1500
264,Haryana,Panipat,Madlauda,Potato,Other,04/03/2019,1000,1000,1000
265,Haryana,Panipat,Madlauda,Tomato,Other,04/03/2019,1500,1500,1500
266,Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Apple,Apple,04/03/2019,7000,7500,7500
267,Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Bottle gourd,Bottle Gourd,04/03/2019,2600,3000,2800
268,Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Brinjal,Brinjal,04/03/2019,2400,2600,2500
269,Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Cabbage,Cabbage,04/03/2019,700,900,800
270,Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Capsicum,Capsicum,04/03/2019,4500,5000,4800
271,Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Carrot,Carrot,04/03/2019,900,1000,1000
272,Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Cauliflower,Cauliflower,04/03/2019,900,1100,1000
273,Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Coriander(Leaves),Coriander,04/03/2019,2500,2500,2500
274,Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Kinnow,Kinnow,04/03/2019,2000,2400,2200
275,Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Peas Wet,Peas Wet,04/03/2019,1700,1800,1800
276,Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Pomegranate,Other,04/03/2019,7500,7500,7500
277,Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Potato,Potato,04/03/2019,700,800,800
278,Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Raddish,Raddish,04/03/2019,0,700,600
279,Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Spinach,Other,04/03/2019,1400,0,1500
280,Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Tomato,Tomato,04/03/2019,1800,2200,2000
281,Himachal Pradesh,Kangra,Kangra(Jassour),Apple,Other,04/03/2019,4000,6000,5000
